destinationId,name,labels,address,description,timeCost,rate,heat,opentime,imgUrl
1,Evergreen Brick Works,Points of Interest & Landmarks|Historic Walking Areas|Gardens,"550 Bayview Ave Suite 300, Toronto, Ontario M4W 3X8 Canada","A former brick making factory, Evergreen Brick Works is now a place where the world can experience sustainable practices that enable flourishing cities of the future. Evergreen Brick Works connects citizens, business, academia and government to shape our cities for the better. For real. Open daily and year-round, Evergreen Brick Works engages visitors in a full suite of attractions and events including our Saturday Farmers' Market, nature trails for hiking and cycling, site tours, exhibits, conferences, festivals, nature-based camps for youth and a sustainable garden market and eco-store.",Duration: 1-2 hours,4.5,317,9:00 AM - 5:00 PM,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/2e/07/22/panoramic-view-of-evergreen.jpg?w=900&h=600&s=1
1,Gooderham (Flatiron) Building,Historic Sites|Points of Interest & Landmarks|Architectural Buildings,"49 Wellington St E, Toronto, Ontario M5E 1C9 Canada",,,4.0,206,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/aa/a7/1d/flatiron-building.jpg?w=900&h=600&s=1
1,Toronto Union,Points of Interest & Landmarks|Architectural Buildings,"65 Front Street West, Toronto, Ontario M5J 1E6 Canada","One of Toronto's premier architectural landmarks, this 750-foot-long, classically-inspired hall is the main juncture of the city's rail and subway transit systems.",,3.5,878,5:30 AM - 12:45 AM,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/21/37/77/estacion-toronto-union.jpg?w=900&h=600&s=1
1,Greektown on the Danforth,Neighbourhoods|Points of Interest & Landmarks,"452A Danforth Ave, Toronto, Ontario M4C 5P2 Canada","Danforth Street is more commonly known as ""The Danforth"" where it becomes the city's Greek neighborhood.",,4.0,408,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/68/af/3a/photo0jpg.jpg?w=900&h=600&s=1
1,Brookfield Place,Art Galleries|Points of Interest & Landmarks,"181 Bay St, Toronto, Ontario M5J 2T3 Canada",,Duration: 1-2 hours,4.0,155,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/af/f7/51/urban-gallery.jpg?w=900&h=600&s=1
1,Toronto Waterfront,Neighbourhoods|Points of Interest & Landmarks,Neighbourhood: Downtown,,Duration: 2-3 hours,4.0,65,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/06/b9/59/photo7jpg.jpg?w=900&h=600&s=1
1,Bloor Street West/Annex,Neighbourhoods|Points of Interest & Landmarks,Neighbourhood: Old Mill,Popular shopping areas with affordable shops and restaurants.,,4.0,69,,https://dynamic-media-cdn.tripadvisor.com/media/photo-s/03/21/e3/5d/bloor-street-west-annex.jpg?w=900&h=600&s=1
1,Church Street,Neighbourhoods|Points of Interest & Landmarks,"Church Street, Toronto, Ontario M4Y 2C8 Canada",,,4.0,102,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/13/a5/8e/church-street.jpg?w=900&h=600&s=1
1,Spadina Avenue,Points of Interest & Landmarks,Neighbourhood: Niagara,,,3.5,140,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/01/59/90/87/spadina-avenue-toronto.jpg?w=900&h=600&s=1
1,Toronto Sign,Points of Interest & Landmarks,"100 Queen St W, Toronto, Ontario M5H 2N2 Canada",,,4.5,18,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/5e/a6/d5/caption.jpg?w=900&h=600&s=1
1,Roncesvalles Village,Points of Interest & Landmarks,Neighbourhood: Old Toronto,,,4.5,31,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/6e/41/40/roncy.jpg?w=900&h=600&s=1
1,Bay Street,Points of Interest & Landmarks,Neighbourhood: Wychwood,Downtown street known as the heart of the financial district.,,4.0,62,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/82/2f/17/bay-street.jpg?w=900&h=600&s=1
1,Koreatown,Neighbourhoods|Points of Interest & Landmarks,"Bloor Street West & Christie Street, Toronto, Ontario M6G 1L5 Canada",,,4.0,42,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/2f/9f/cd/koreatown.jpg?w=900&h=600&s=1
1,Niagara Tours,Historic Sites|Points of Interest & Landmarks|Lookouts|Observation Decks & Towers|Scenic Walking Areas,"296 Jarvis St, Toronto, Ontario M5B 2C5 Canada",,Duration: More than 3 hours,4.5,21,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/2a/f7/ab/photo1jpg.jpg?w=900&h=600&s=1
1,York University,Points of Interest & Landmarks,"2275 Bayview Ave, Toronto, Ontario M4N 3M6 Canada",,,4.0,31,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/37/8b/a2/20181027-141153-largejpg.jpg?w=900&h=600&s=1
1,R.C. Harris Water Treatment Plant,Points of Interest & Landmarks|Architectural Buildings|Parks,"2701 Queen St E, Toronto, Ontario M4E 1J1 Canada",,,4.5,7,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/e7/ce/73/photo4jpg.jpg?w=900&h=600&s=1
1,Thompson Landry Gallery,Art Galleries|Points of Interest & Landmarks,"32 Distillery Lane, Toronto, Ontario M5A 3C4 Canada",,,4.5,15,11:00 AM - 6:00 PM,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/04/7a/37/70/thompson-landry-gallery.jpg?w=900&h=600&s=1
1,Ireland Park,Historic Sites|Points of Interest & Landmarks|Monuments & Statues,"Bathurst Street Queens Quay, Toronto, Ontario M5V 3G3 Canada",,Duration: < 1 hour,4.0,22,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/c5/a3/a9/ireland-park-foundation.jpg?w=900&h=600&s=1
1,Murals of Islington,Points of Interest & Landmarks,"4800 Dundas St W, Toronto, Ontario M9A 1B1 Canada",,Duration: 1-2 hours,4.5,16,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/21/56/49/murals-of-islington.jpg?w=900&h=600&s=1
1,Market Square,Points of Interest & Landmarks,"Market Square 74 Front St E, Toronto, Ontario M5E 1X1 Canada",,,4.0,11,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/01/40/ec/46/market-square.jpg?w=900&h=600&s=1
1,College Street,Points of Interest & Landmarks,"College St., Toronto, Ontario M6G 1B3 Canada","One of the main downtown arteries, home to a variety of businesses and entertainment venues.",,3.5,18,,https://dynamic-media-cdn.tripadvisor.com/media/photo-s/02/bd/95/64/college-street.jpg?w=900&h=600&s=1
1,Simcoe Wavedeck,Points of Interest & Landmarks,Neighbourhood: Downtown,,Duration: < 1 hour,4.0,19,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/04/57/df/ab/simcoe-wavedeck.jpg?w=900&h=600&s=1
1,Canadian Imperial Bank of Commerce Building,Points of Interest & Landmarks|Architectural Buildings,"25 King St (at Bay St.), Toronto, Ontario M9N 1K8 Canada","Ornate, 34-story Romanesque structure housing the country's oldest and most venerated bank.",,4.5,7,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/03/f8/45/b6/canadian-imperial-bank.jpg?w=900&h=600&s=1
1,Yonge and Eglinton,Points of Interest & Landmarks,"Eglinton Avenue West between Colin Avenue and Redpath Avenue Yonge Street between Roehampton Avenue and Soudan Avenue, Toronto, Ontario M4R 1K8 Canada",,,3.5,33,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/3c/0c/7c/yonge-and-eglinton.jpg?w=900&h=600&s=1
1,Liberty Grand,Points of Interest & Landmarks,"25 British Columbia Rd Exhibition Place, Toronto, Ontario M6K 3C3 Canada",,Duration: 1-2 hours,4.5,5,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/8f/8e/5c/south-entrance.jpg?w=900&h=600&s=1
1,The Glenn Gould Gathering,Points of Interest & Landmarks|Monuments & Statues,"250 Front St W, Toronto, Ontario M5V 3G5 Canada",,Duration: < 1 hour,4.5,4,12:00 AM - 11:59 PM,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/18/6e/03/caption.jpg?w=900&h=600&s=1
1,Bau-Xi Gallery,Art Galleries|Points of Interest & Landmarks|Art Museums,"340 Dundas St W, Toronto, Ontario M5T 1G5 Canada","Bau-Xi Gallery is one of Canada's most established galleries representing artists from across Canada. Established in 1965, we operate three gallery spaces in Toronto and Vancouver. In Toronto, the galleries are located across the street from the Art Gallery of Ontario and in Vancouver on South Granville gallery row.",Duration: < 1 hour,4.5,3,10:00 AM - 5:30 PM,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/ab/9b/eb/installation-at-bau-xi.jpg?w=900&h=600&s=1
1,St. Paul's Bloor Street,Historic Sites|Points of Interest & Landmarks|Churches & Cathedrals,"227 Bloor St E, Toronto, Ontario M4W 1C8 Canada","Come be a part of a growing, dynamic, and transformative Christian community at St. Paul’s Bloor Street. St. Paul’s is based in a historic building in downtown Toronto, but our community is spread all over the city. We believe the good news of Jesus' life, death, and resurrection is relevant to all people and has the power to transform our lives, the City of Toronto, and our world. We believe we were made to love God and to express that love together through loving others in word and deed.",,4.5,3,8:30 AM - 5:00 PM,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/04/5b/8a/fb/st-paul-s-bloor-street.jpg?w=900&h=600&s=1
1,Galerie Christin,Points of Interest & Landmarks,"4 King St W, Toronto, Ontario M5H 1B6 Canada",,,5.0,3,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/61/17/4d/galerie-christin.jpg?w=900&h=600&s=1
1,Gibraltar Point Lighthouse,Historic Sites|Points of Interest & Landmarks|Lighthouses,"443 Lakeshore Ave, Toronto, Ontario M5J 2W2 Canada",,,3.5,23,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/17/4f/73/lighthouse.jpg?w=900&h=600&s=1
1,Japanese Canadian Cultural Centre,Points of Interest & Landmarks,"6 Garamond Court, Toronto, Ontario M3C 1Z5 Canada",,Duration: 1-2 hours,4.0,8,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/d4/65/6f/japanese-canadian-cultural.jpg?w=900&h=600&s=1
1,Sri Varasiththi Vinayagar Hindu Temple,Points of Interest & Landmarks,"Unit 10, Scarborough 3035 Kennedy Rd, Toronto, Ontario M1V 1S9 Canada",,Duration: < 1 hour,4.0,3,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/08/d3/d3/sri-varasiththi-vinayagar.jpg?w=900&h=600&s=1
1,Ciudad Subterranea,Points of Interest & Landmarks,,,Duration: 2-3 hours,4.0,7,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/18/9e/cd/ciudad-subterranea.jpg?w=900&h=600&s=1
1,Goddard's Souvenir Express,Points of Interest & Landmarks,"20 York St, Toronto, Ontario M5J 2Z1 Canada",,Duration: < 1 hour,4.0,7,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/df/5a/40/goddard-s-sovenir-express.jpg?w=900&h=600&s=1
1,Multi-faith Chapel,Points of Interest & Landmarks,,,Duration: < 1 hour,3.5,5,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/23/97/da/e0/pearson-airport-chaple.jpg?w=900&h=600&s=1
1,Toronto Kalibari,Points of Interest & Landmarks,"6815 Professional Court, Missisauga, Toronto, Ontario LAV 1X6 Canada",,Duration: < 1 hour,3.5,4,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/5a/90/6f/durga-ma.jpg?w=900&h=600&s=1
1,South African War Memorial,Points of Interest & Landmarks|Monuments & Statues,"100 Queen St W, Toronto, Ontario M5H 2N1 Canada",,Duration: < 1 hour,3.5,12,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/e8/fd/6c/south-african-war-memorial.jpg?w=900&h=600&s=1
1,Village of Islington,Points of Interest & Landmarks,"Dundas Street West, Toronto, Ontario M9A 1B9 Canada",,Duration: 1-2 hours,3.5,3,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/8b/69/cf/high-flier-mural-wwii.jpg?w=900&h=600&s=1
1,Zen Buddhist Temple,Points of Interest & Landmarks,"86 Vaughan Rd, Toronto, Ontario M6C 2M1 Canada",,Duration: 1-2 hours,4.0,2,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/72/90/0d/temple.jpg?w=900&h=600&s=1
1,Doors open Toronto,Points of Interest & Landmarks|Historic Walking Areas|Architectural Buildings,Neighbourhood: York University Heights,,Duration: More than 3 hours,5.0,1,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/bc/0b/17/fort-york-national-historic.jpg?w=900&h=600&s=1
1,Museum Subway Station,Speciality Museums|Points of Interest & Landmarks,"75 Queen's Park, Toronto, Ontario M5S 2C3 Canada",,,5.0,1,6:00 AM - 2:00 AM,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/72/47/e7/museum-subway-station.jpg?w=900&h=600&s=1
1,The Pasture,Points of Interest & Landmarks,,,Duration: < 1 hour,4.0,1,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/43/62/31/the-cows.jpg?w=900&h=600&s=1
1,One Financial Place Courtyard,Points of Interest & Landmarks,"One Financial Place 1 Adelaide St E, Toronto, Ontario M5C 2V9 Canada",,,0,0,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/7e/6b/40/front-one-financial-place.jpg?w=900&h=600&s=1
1,Eastern Sound Studio,Historic Sites|Points of Interest & Landmarks,"60 Yorkville Ave, Toronto, Ontario M4W 0A4 Canada",,Duration: < 1 hour,4.0,1,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/8a/a0/1b/canada-toronto-eastern.jpg?w=900&h=600&s=1
1,Leslieville Dollhouse,Points of Interest & Landmarks,"37 Bertmount Ave, Toronto, Ontario M4M 2X8 Canada",,,3.0,5,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/2d/70/b4/leslieville-dollhouse.jpg?w=900&h=600&s=1
1,Holy Name Parish,Points of Interest & Landmarks,"71 Gough Ave, Toronto, Ontario M4K 3N9 Canada",,,3.5,3,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/04/7a/38/d2/holy-name-parish.jpg?w=900&h=600&s=1
1,Canada’s Walk of Fame,Points of Interest & Landmarks,Neighbourhood: Financial District,,,3.0,15,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/a4/b7/31/photo2jpg.jpg?w=900&h=600&s=1
1,Rabbit Dogs,Points of Interest & Landmarks,,,Duration: < 1 hour,4.0,1,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/43/5b/93/rabbit-dogs.jpg?w=900&h=600&s=1
1,Justina M. Barnicke Gallery,Points of Interest & Landmarks,"7 Hart House Cir M5S 3H3, Toronto, Ontario M5S 3H3 Canada",,,3.5,3,12:00 PM - 5:00 PM,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/12/b2/d1/justina-m-barnicke-gallery.jpg?w=900&h=600&s=1
1,St. John's York Mills church,Points of Interest & Landmarks|Architectural Buildings|Churches & Cathedrals,"19 Don Ridge Dr, Toronto, Ontario M2P 1H3 Canada",,Duration: < 1 hour,4.0,1,9:00 AM - 5:00 PM,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/9a/6d/05/parking-lot-st-john-s.jpg?w=900&h=600&s=1
1,Toronto Public Library Yorkville,Historic Sites|Points of Interest & Landmarks|Architectural Buildings,"22 Yorkville Ave, Toronto, Ontario M4W 1L4 Canada",,,3.0,1,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/8a/a1/0a/canada-toronto-yorkville.jpg?w=900&h=600&s=1
1,Cedar Ridge Creative Centre,Points of Interest & Landmarks,"225 Confederation Dr, Toronto, Ontario M1G 1B2 Canada",,Duration: 1-2 hours,0,0,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/20/84/77/cedar-ridge-creative.jpg?w=900&h=600&s=1
1,The Cherry Street Bascule Bridge,Points of Interest & Landmarks|Bridges,Neighbourhood: Waterfront Communities-The Island,,,3.0,2,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/b1/d3/e5/the-cherry-street-bascule.jpg?w=900&h=600&s=1
1,MaRS Innovation,Points of Interest & Landmarks|Architectural Buildings,"661 University Ave, Toronto, Ontario M5G 1M1 Canada",,Duration: < 1 hour,4.0,1,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/13/50/44/front-entrance-mars-innovation.jpg?w=900&h=600&s=1
1,Downtown Yonge Business Improvement Area,Neighbourhoods|Points of Interest & Landmarks,"40 Dundas St W, Toronto, Ontario M5G 2C2 Canada",,Duration: 2-3 hours,0,0,,https://media-cdn.tripadvisor.com/media/photo-s/13/20/02/d4/downtown-yonge-business.jpg
1,Mount Hope Catholic Cemetery,Points of Interest & Landmarks|Cemeteries|Scenic Walking Areas,"395 Erskine Avenue, Toronto, Ontario M4P 1Z7 Canada",,,4.0,1,8:00 AM - 4:30 PM,
1,Cloud Gardens Park,Points of Interest & Landmarks|Parks|Gardens,"14 Temperance St, Toronto, Ontario M5H 1Y4 Canada",,,2.5,12,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/f0/1a/c9/cloud-gardens-park.jpg?w=900&h=600&s=1
1,L Space Gallery,Points of Interest & Landmarks,"19 Colonel Samuel Smith Park Dr Room L1002, Toronto, Ontario M8V 4B6 Canada","The Humber Gallery and Collection provides creative programming and access to artwork for Humber College and the surrounding neighbourhoods. The gallery and collection aim to foster connections between the arts and experiential education. The gallery is open Monday to Friday, 10am to 5pm.",,0,0,10:00 AM - 4:00 PM,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/4d/1d/f5/l-space-gallery.jpg?w=900&h=600&s=1
1,Osgoode Hall,Points of Interest & Landmarks|Architectural Buildings,"130 Queen Street West, Toronto, Ontario M5H 2N6 Canada","Heading to Toronto this summer? Go back in time at historic Osgoode Hall with free daily guided tours, led by the Law Society of Ontario. Tour highlights: The Atrium-Go back in time under the stained-glass skylight of the Atrium, across the geometric tile floor and architecture reminiscent of an Italian palazzo. The Great Library - With its magnificent spiral staircase, 40’ ceilings and spectacular ornamental plaster, the Great Library is sure to be a highlight of the tour. The East Wing - In use since 1832, the East Wing has retained much of its Victorian era charm. 19th century courtroom - Osgoode Hall contains ten working courtrooms, several of which have been restored to their original early 19th century splendor. Convocation Hall - Inspired by the medieval Inns of Court in England, Convocation Hall was originally built as an examination room for law students.",Duration: < 1 hour,0,0,1:15 PM - 2:15 PM,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/da/40/f9/osgood-hall-in-summer.jpg?w=900&h=600&s=1
1,ChumCity,Points of Interest & Landmarks,"299 Queen St W, Toronto, Ontario M5V 2Z5 Canada","Unusual, cutting-edge TV station with 100 fixed, remote control cameras located throughout the city.",,1.5,3,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/53/1d/c0/side-entrance-chumcity.jpg?w=900&h=600&s=1
1,Toronto Sun Building Mural,Points of Interest & Landmarks,Neighbourhood: Downtown,,,1.0,1,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/3d/45/54/notice-toronto-sun-building.jpg?w=900&h=600&s=1
1,Toronto Island Park,Islands|Parks,"9 Queens Quay West Bay Street, Jack Layton Ferry Terminal, Toronto, Ontario M5J 2H3 Canada","This park in Toronto is a haven for travelers looking to spend a fun-filled day in the great outdoors. Rent a bike at Centre Island Pier—which has fantastic views of Lake Ontario—and explore the park's many trails and paths. You can also have a picnic at Olympic Island while admiring the stunning views of the Toronto skyline. The kids will love the Centreville Amusement Park and petting zoo, too. In the evening, head to Hanlan’s Point Beach to catch one of the best sunsets in Toronto. The park can be explored on a bike tour of Toronto, which often includes other sights along the city's waterfront. – Tripadvisor",,4.5,"8,567",10:00 AM - 5:00 PM,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/21/23/3b/the-cn-tower-standing.jpg?w=900&h=600&s=1
1,Ripley's Aquarium of Canada,Aquariums,"288 Bremner Boulevard, Toronto, Ontario M5V 3L9 Canada","Explore the Waters of the World at Ripley's Aquarium of Canada. Located in the heart of downtown Toronto at the base of the CN Tower, the aquarium is Toronto's must-see attraction for tourists and locals of all ages. Immerse yourself in a world of 20,000 aquatic animals and discover your own underwater adventure. The Aquarium features North America’s longest underwater viewing tunnel with more than 5.7 million litres of water and over 100 interactive opportunities. Get up close and personal with several touch exhibits featuring horseshoe crabs, sharks, scarlet cleaner shrimp, and stingrays as well as daily dive shows every 2 hours. This awe-inspiring attraction consists of nine carefully curated galleries showcasing a cross section of saltwater and freshwater environments from around the world – starting with species from Toronto’s backyard, the Great Lakes basin.",Duration: 1-2 hours,4.5,"20,716",9:00 AM - 9:00 PM,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/27/37/cb/b2/dive-show.jpg?w=900&h=600&s=1
1,High Park,Parks,"1873 Bloor St W, Toronto, Ontario M6R 2Z3 Canada","Popular urban oasis offers a variety of outdoor recreation including ice-skating, baseball games, nature hikes and exploring the park's greenhouse.",Duration: 2-3 hours,4.5,"2,290",,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/7d/1f/23/high-park.jpg?w=900&h=600&s=1
1,Toronto Zoo,Zoos,"2000 Meadowvale Rd Scarborough, Toronto, Ontario M1B 5K7 Canada","Your Toronto Zoo is committed to connecting people, animals and conservation to fight extinction and we are excited to be welcoming back you and your families. Take a drive on the WILD side and experience our Zoo comfortably from your own vehicle with our Scenic Safari Drive-Thru or enjoy our new one-way walking routes. To further enrich your visit, why not add on a Wild Encounter to get up close and personal with some of our animals! For more information, including hours of operation, please visit our website: http://www.torontozoo.com/",Duration: More than 3 hours,4.0,"5,022",2:00 PM - 7:00 PM,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/04/ac/67/6c/toronto-zoo.jpg?w=900&h=600&s=1
1,Edwards Gardens,Gardens,"Lawrence Ave. E. and Leslie St., Toronto, Ontario M3C 1P2 Canada",Garden enthusiasts will enjoy a stroll through this manicured landscape.,,4.5,713,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/fe/28/4a/edwards-gardens.jpg?w=900&h=600&s=1
1,Allan Gardens Conservatory,Gardens,"19 Horticultural Ave Between Jarvis, Sherbourne, Dundas and Gerrard Sts., Toronto, Ontario M5A 2P2 Canada","Donated by a prominent local philanthropist, these gardens boast a beautiful glass-domed Victorian structure.",,4.5,654,10:00 AM - 5:00 PM,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/5b/34/32/grouped-flowers.jpg?w=900&h=600&s=1
1,Evergreen Brick Works,Points of Interest & Landmarks|Historic Walking Areas|Gardens,"550 Bayview Ave Suite 300, Toronto, Ontario M4W 3X8 Canada","A former brick making factory, Evergreen Brick Works is now a place where the world can experience sustainable practices that enable flourishing cities of the future. Evergreen Brick Works connects citizens, business, academia and government to shape our cities for the better. For real. Open daily and year-round, Evergreen Brick Works engages visitors in a full suite of attractions and events including our Saturday Farmers' Market, nature trails for hiking and cycling, site tours, exhibits, conferences, festivals, nature-based camps for youth and a sustainable garden market and eco-store.",Duration: 1-2 hours,4.5,317,9:00 AM - 5:00 PM,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/2e/07/22/panoramic-view-of-evergreen.jpg?w=900&h=600&s=1
1,Toronto Music Garden,Parks|Gardens,"475 Queen's Quay W on the waterfront between Bathurst Street and Spadina Avenue., Toronto, Ontario M5V 2A9 Canada","Landscape designer Julie Messervy and a group of landscape architects from Toronto's Parks and Recreation Department designed the waterfront's Music Garden in such a way that it actually interprets in nature Bach's First Suite for Unaccompanied Cello. Starting off with the curves and bends of the riverscape, guests make their way through six sections of the garden ending at the Giant Grass Steps, which form a curved amphitheater where performances take place in the summer.",Duration: 1-2 hours,4.5,182,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/8b/ac/8d/toronto-music-garden.jpg?w=900&h=600&s=1
1,Berczy Park,Parks,"35 Wellington Street East, Toronto, Ontario M5E 1C6 Canada",,Duration: < 1 hour,4.5,104,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/ec/b7/c8/chafariz-com-esculturas.jpg?w=900&h=600&s=1
1,Hanlan's Point Beach,Beaches,Neighbourhood: Old Toronto,,,4.0,116,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/02/53/62/50/sand-castles-and-sailboats.jpg?w=900&h=600&s=1
