destinationId,name,labels,address,description,timeCost,rate,heat,opentime,imgUrl
2,Girl In A Wetsuit,Points of Interest & Landmarks|Monuments & Statues,"2600 Stanley Park Drive, Vancouver, British Columbia V6G Canada",,Duration: < 1 hour,4.0,119,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/04/e9/87/low-tide-taken-fron-seawall.jpg?w=900&h=600&s=1
2,Maple Tree Square,Points of Interest & Landmarks,"107 Carrall St Gastown, Vancouver, British Columbia V6B 2H9 Canada",,,4.0,38,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/be/f8/41/gastown-history.jpg?w=900&h=600&s=1
2,Ilanaaq Inukshuk,Points of Interest & Landmarks|Monuments & Statues,"1700 Beach Ave, Vancouver, British Columbia BC V6E Canada",,,4.5,23,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/33/36/49/inukshuk-english-bay.jpg?w=900&h=600&s=1
2,Angel of Victory,Points of Interest & Landmarks|Monuments & Statues,"601 Cordova St W, Vancouver, British Columbia V6B 1G1 Canada",,,4.0,28,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/cf/0d/9e/angel-carrying-fallen.jpg?w=900&h=600&s=1
2,West Point Grey,Neighbourhoods|Points of Interest & Landmarks,Neighbourhood: West Point Grey,,,4.0,14,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/4e/a3/ce/gorgeous-views-from-our.jpg?w=900&h=600&s=1
2,Engine 374 Pavilion,Historic Sites|Points of Interest & Landmarks|History Museums,"181 Roundhouse Mews Corner of Pacific Blvd and Davie St, Vancouver, British Columbia V6Z 2W3 Canada","The Engine 374 Pavilion houses CPR Locomotive No. 374 which arrived in Vancouver in 1888, hauling the first transcontinental passenger train in Canada. The Pavilion is free to the public and open 7 days a week, 10am-4pm in summer and 11am-3pm in winter.",Duration: < 1 hour,4.5,16,10:00 AM - 4:00 PM,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/63/8f/32/climb-aboard-enthusiastic.jpg?w=900&h=600&s=1
2,Douglas Reynolds Gallery,Art Galleries|Points of Interest & Landmarks,"2335 Granville St, Vancouver, British Columbia V6H 3G4 Canada","Douglas Reynolds Gallery was established in 1995, and is located in Vancouver on Granville street between 7th and 8th avenues in the South Granville gallery district. We specialize in historical and contemporary Northwest Coast native art. The gallery showcases museum quality pieces which make use of contemporary media such as resin, bronze, glass and aluminum. Works include masks, totem poles, bentwood boxes, sculpture, gold and silver jewelry, and early historic objects. Director & owner Douglas Reynolds, has over twenty years of experience dealing with Northwest Coastal native art. The gallery offers pieces by well-known artists such as Bill Reid, Robert Davidson, Jim Hart, Don Yeomans, Beau Dick and Klatle-bhi, while also supporting emerging artists such as Jay Simeon, Phil Gray, David R. Boxley, and Marcus Alfred. Works by these artists can be found in museums and private collections worldwide. We take pride in our friendly, knowledgeable staff.",Duration: < 1 hour,5.0,9,10:00 AM - 6:00 PM,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/ce/d5/f1/getlstd-property-photo.jpg?w=900&h=600&s=1
2,Vancouver Biennale,Art Galleries|Points of Interest & Landmarks,"290 3rd Ave W, Vancouver, British Columbia V5Y 1G1 Canada",This is an artistic site where artists for Brazil have created an artistic painting on four concrete structures.,Duration: < 1 hour,4.5,9,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/4a/74/d5/caption.jpg?w=900&h=600&s=1
2,Granville Giants Murals,Points of Interest & Landmarks|Architectural Buildings,"1415 Johnston St, Vancouver, British Columbia V6H 3R9 Canada",,Duration: < 1 hour,4.0,44,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/f1/3c/a6/photo1jpg.jpg?w=900&h=600&s=1
2,Hadden Park,Points of Interest & Landmarks|Parks|Monuments & Statues,"1905 Ogden Ave, Vancouver, British Columbia V6J 1A3 Canada",,Duration: < 1 hour,4.5,17,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/cc/0e/ae/nice-views-of-vancouver.jpg?w=900&h=600&s=1
2,The Drop,Points of Interest & Landmarks,"1055 Canada Pl Bon Voyage Plaza, Vancouver, British Columbia V6C 0C3 Canada",,Duration: < 1 hour,3.5,25,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/f8/9a/5a/photo1jpg.jpg?w=900&h=600&s=1
2,Terry Fox Memorial,Points of Interest & Landmarks|Monuments & Statues,"777 Pacific Blvd, Vancouver, British Columbia V6B 4Y8 Canada",,Duration: < 1 hour,4.5,6,12:00 AM - 11:59 PM,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/1d/77/dc/one-step-at-a-time-for.jpg?w=900&h=600&s=1
2,Harbour Centre,Points of Interest & Landmarks|Architectural Buildings,Visit website,,Duration: < 1 hour,4.0,5,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/3b/d9/91/walking-through-the-harbour.jpg?w=900&h=600&s=1
2,Vancouver City Hall,Points of Interest & Landmarks,"453 12th Ave W, Vancouver, British Columbia V5Y 1V4 Canada",,,3.5,19,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/ea/a2/4b/city-hall.jpg?w=900&h=600&s=1
2,Hudson Bay Company,Points of Interest & Landmarks|Architectural Buildings,Neighbourhood: Granville Street,,Duration: 1-2 hours,4.0,12,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/6e/4b/1e/looking-north-across.jpg?w=900&h=600&s=1
2,Nine O´Clock Gun,Points of Interest & Landmarks,"Stanley Park Dr, Vancouver, British Columbia V6G 3E2 Canada",,Duration: < 1 hour,4.0,15,12:00 AM - 11:59 PM,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/e9/36/a5/nine-o-clock-gun-placa.jpg?w=900&h=600&s=1
2,Lattimer Gallery,Points of Interest & Landmarks,"1590 2nd Ave W, Vancouver, British Columbia V6J 1H2 Canada",,,4.5,7,10:00 AM - 5:00 PM,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/e2/34/7f/lattimer-gallery.jpg?w=900&h=600&s=1
2,Byrnes Block,Points of Interest & Landmarks,"2 Water St, Vancouver, British Columbia V6B 1A4 Canada",,,3.5,9,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/05/7c/ca/building-behind-gassy.jpg?w=900&h=600&s=1
2,Jericho Arts Centre,Points of Interest & Landmarks,"1675 Discovery St, Vancouver, British Columbia V6R 4K5 Canada",,,5.0,4,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/4c/57/74/jericho-arts-centre.jpg?w=900&h=600&s=1
2,Vancouver Harbour Flight Centre,Marinas|Points of Interest & Landmarks,"1055 Canada Place, Vancouver, British Columbia V6C 3T4 Canada",,,4.0,7,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/65/e6/1f/your-gateway-to-seaplane.jpg?w=900&h=600&s=1
2,Two Spirits Carving,Points of Interest & Landmarks|Mysterious Sites|Monuments & Statues,"Stanley Park Off Rawlings Trail Near Second Beach, Vancouver, British Columbia V6G 1Z4 Canada",,,4.5,2,12:00 AM - 11:59 PM,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/59/de/76/two-spirits-stanley-park.jpg?w=900&h=600&s=1
2,Chief Of The Undersea World,Points of Interest & Landmarks|Monuments & Statues,"845 Avison Way In Front Of Vancouver Aquarium, Vancouver, British Columbia V6G 3E2 Canada",,,4.0,3,12:00 AM - 11:59 PM,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/6a/4e/e3/caption.jpg?w=900&h=600&s=1
2,Japanese Canadian War Memorial,Points of Interest & Landmarks|Monuments & Statues,"Stanley Park, Vancouver, British Columbia V6G 3E2 Canada",,,4.5,3,12:00 AM - 11:59 PM,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/de/53/f4/information-plaque.jpg?w=900&h=600&s=1
2,Monte Clark Gallery,Points of Interest & Landmarks,"525 Great Northern Way, Vancouver, British Columbia V5T 1E1 Canada",,,5.0,2,10:00 AM - 5:00 PM,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/26/99/df/rocky-larock-spirit-masks.jpg?w=900&h=600&s=1
2,Siwash Rock,Points of Interest & Landmarks|Mysterious Sites|Scenic Walking Areas,"Stanley Park Drive, Vancouver, British Columbia V6G 3E2 Canada",,,4.0,4,12:00 AM - 11:59 PM,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/31/ca/9c/view-of-siwash-rock-a.jpg?w=900&h=600&s=1
2,Golden Tree,Points of Interest & Landmarks|Monuments & Statues,"400 Southwest Marine Drive, Vancouver, British Columbia V6P 6N6 Canada",,Duration: < 1 hour,3.5,7,12:00 AM - 11:59 PM,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/25/47/f8/golden-tree.jpg?w=900&h=600&s=1
2,Cliiwalk,Points of Interest & Landmarks,"3735 Capilano Rd, North Vancouver, BC V7R 4J1, Vancouver, British Columbia V7R 4J1 Canada",,Duration: 1-2 hours,5.0,1,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/5f/3f/cc/the-walk.jpg?w=900&h=600&s=1
2,Shore To Shore,Points of Interest & Landmarks|Monuments & Statues,"Stanley Park Drive, Vancouver, British Columbia V6G 3E2 Canada",,,4.0,4,12:00 AM - 11:59 PM,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/f9/f9/bc/story-board.jpg?w=900&h=600&s=1
2,Ladner Clock Tower,Points of Interest & Landmarks|Architectural Buildings|Observation Decks & Towers,"1956 Main Mall, Vancouver, British Columbia V6T 1Y3 Canada",,,4.0,2,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/5b/53/2e/ladner-clock-tower.jpg?w=900&h=600&s=1
2,Harrison Galleries,Points of Interest & Landmarks,"901 Homer St, Vancouver, British Columbia V6B 2W6 Canada",,,3.5,4,10:00 AM - 6:00 PM,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/cf/4c/f4/today-pic-with-raincouver.jpg?w=900&h=600&s=1
2,Cathedral Square,Points of Interest & Landmarks,"Richards and Dunsmuir St, Vancouver, British Columbia V6B 1X4 Canada","Beautiful, peaceful park right in the middle of downtown Vancouver.",,2.5,18,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/3a/d7/20/rundown-and-trash-everywhere.jpg?w=900&h=600&s=1
2,Walking Figures,Points of Interest & Landmarks|Monuments & Statues,"Broadway-city Hall Station, Vancouver, British Columbia V5Z 2V2 Canada",,,4.5,2,12:00 AM - 11:59 PM,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/21/89/39/a8/caption.jpg?w=900&h=600&s=1
2,Polar Bear Compound,Points of Interest & Landmarks|Mysterious Sites,"Avison Way 2-minutes From Vancouver Aquarium, Vancouver, British Columbia V6G 3E2 Canada",,,4.0,1,12:00 AM - 11:59 PM,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/5a/88/ca/polar-bear-compound-stanley.jpg?w=900&h=600&s=1
2,Starwalk BC Entertainment Hall of Fame,Points of Interest & Landmarks,Neighbourhood: Shaughnessy,,Duration: < 1 hour,3.5,3,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/c1/d4/d4/photo0jpg.jpg?w=900&h=600&s=1
2,Robert Burns Statue,Points of Interest & Landmarks|Monuments & Statues,"502-688 Stanley Park Dr, Vancouver, British Columbia V6G 3E2 Canada",,,3.5,5,12:00 AM - 11:59 PM,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/26/2c/fc/b5/robert-burns-statue.jpg?w=900&h=600&s=1
2,The Photo Session,Points of Interest & Landmarks|Monuments & Statues,"4600 Cambie St Near Bloedel Conservatory Lookout, Vancouver, British Columbia V5Y 2M4 Canada",,,4.0,2,12:00 AM - 11:59 PM,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/e7/25/f4/say-cheese.jpg?w=900&h=600&s=1
2,Air India Memorial,Points of Interest & Landmarks|Monuments & Statues,"8701 Stanley Park Dr, Vancouver, British Columbia V6G 3E2 Canada",,,4.5,2,12:00 AM - 11:59 PM,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/71/75/1a/air-india-memorial-stanley.jpg?w=900&h=600&s=1
2,Lord Stanley Memorial Monument,Points of Interest & Landmarks|Monuments & Statues,"688 Stanley Park Dr, Vancouver, British Columbia V6G 3E2 Canada",,,3.5,3,12:00 AM - 11:59 PM,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/fd/9d/fa/statue.jpg?w=900&h=600&s=1
2,Spinning Chandelier,Points of Interest & Landmarks,,,Duration: < 1 hour,3.5,3,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1d/74/01/78/underside-of-granville.jpg?w=900&h=600&s=1
2,Hollow Tree,Historic Sites|Points of Interest & Landmarks,,,,3.5,4,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/5a/6a/ea/stanley-park-s-hollow.jpg?w=900&h=600&s=1
2,Lumbermen's Arch,Points of Interest & Landmarks,"Stanley Park Drive, Vancouver, British Columbia V6G 3E2 Canada",,,3.5,2,12:00 AM - 11:59 PM,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/f9/00/79/looking-west.jpg?w=900&h=600&s=1
2,Should I Be Worried?,Points of Interest & Landmarks,"Southeast False Creek Seawall East Of Cambie Street Bridge, Vancouver, British Columbia V5Y 0E5 Canada",,,3.5,2,12:00 AM - 11:59 PM,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1d/c9/12/90/no-i-shouldn-t-it-doesn.jpg?w=900&h=600&s=1
2,Infinite Tire,Points of Interest & Landmarks|Monuments & Statues,"26 South West Marine Drive, Vancouver, British Columbia V5X 0A7 Canada",,Duration: < 1 hour,3.5,2,12:00 AM - 11:59 PM,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/25/43/d0/infinite-tire.jpg?w=900&h=600&s=1
2,Vancouver Aids Memorial,Points of Interest & Landmarks|Monuments & Statues,"1204 Beach Ave, Vancouver, British Columbia V6E 1V3 Canada",,,4.5,2,12:00 AM - 11:59 PM,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/22/f2/8d/8a/caption.jpg?w=900&h=600&s=1
2,Brush With Illumination,Points of Interest & Landmarks|Monuments & Statues,"1300 Pacific Blvd False Creek, Adjacent David Lam Park, Vancouver, British Columbia V6Z 0A9 Canada",,,3.5,3,12:00 AM - 11:59 PM,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/29/29/a6/caption.jpg?w=900&h=600&s=1
2,E Pauline Johnson Memorial,Points of Interest & Landmarks|Monuments & Statues,"7501 Stanley Park Dr Across The Road From Stanley Park Teahouse, Vancouver, British Columbia V6G 3E2 Canada",,Duration: < 1 hour,3.5,3,12:00 AM - 11:59 PM,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1d/cb/3a/d4/now-100-years-after-her.jpg?w=900&h=600&s=1
2,Queen Victoria Memorial Monument,Points of Interest & Landmarks|Monuments & Statues,"690-900 Stanley Park Dr Located on north side of Stanley Park, Vancouver, British Columbia V6G 3E2 Canada",,Duration: < 1 hour,3.5,3,12:00 AM - 11:59 PM,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/71/71/c9/queen-victoria-monument.jpg?w=900&h=600&s=1
2,Seaforth Armoury,Historic Sites|Points of Interest & Landmarks|Military Bases & Facilities,"1650 Burrard St, Vancouver, British Columbia V6J 3G4 Canada",,Duration: < 1 hour,3.0,2,,
2,Marion Scott Gallery,Points of Interest & Landmarks,"2423 Granville St, Vancouver, British Columbia V6H 3G5 Canada",,,4.0,1,9:00 AM - 5:00 PM,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/60/5c/7d/storefront.jpg?w=900&h=600&s=1
2,President Harding Memorial,Points of Interest & Landmarks|Monuments & Statues,"Stanley Park Between Pavilion And Malkin Bowl, Vancouver, British Columbia V6G 3E2 Canada",,,3.0,1,12:00 AM - 11:59 PM,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/de/59/b7/president-harding-memorial.jpg?w=900&h=600&s=1
2,Bill Curtis Square,Points of Interest & Landmarks,"1198 Mainland St, Vancouver, British Columbia V6B 2T9 Canada",,,4.0,1,,
2,Bau-Xi Gallery,Points of Interest & Landmarks,"3045 Granville St, Vancouver, British Columbia V6H 3J9 Canada",,,4.0,1,10:00 AM - 5:30 PM,
2,Main Street Poodle Sculpture,Points of Interest & Landmarks|Monuments & Statues,"3333 Main St, Vancouver, British Columbia V5V 3M8 Canada",,Duration: < 1 hour,3.0,2,12:00 AM - 11:59 PM,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1d/2c/d4/30/from-below.jpg?w=900&h=600&s=1
2,Chehalis Cross Memorial,Points of Interest & Landmarks|Monuments & Statues,"2238 Stanley Park Dr #2326, Vancouver, British Columbia V6G 3E2 Canada",,,3.5,2,12:00 AM - 11:59 PM,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/dc/9c/4b/the-chehalis-cross-stanley.jpg?w=900&h=600&s=1
2,Captain George Vancouver Statue,Points of Interest & Landmarks|Monuments & Statues,"453 12th Ave W In Front Of City Hall, Vancouver, British Columbia V5Y 1V4 Canada",,,3.0,1,12:00 AM - 11:59 PM,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/58/4b/b2/captain-george-vancouver.jpg?w=900&h=600&s=1
2,Pioneers Cemetery,Points of Interest & Landmarks|Cemeteries|Mysterious Sites,Neighbourhood: Stanley Park,,,3.0,2,12:00 AM - 11:59 PM,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/dc/9d/4b/pioneer-cemetery-in-stanley.jpg?w=900&h=600&s=1
2,Time Top Sculpture,Points of Interest & Landmarks|Monuments & Statues,"1017 Marinaside Crescent North Side West Of Cambie Bridge, Vancouver, British Columbia V6Z 2Y9 Canada",,,3.0,1,12:00 AM - 11:59 PM,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1d/82/32/a8/time-top-sculpture.jpg?w=900&h=600&s=1
2,A False Creek,Points of Interest & Landmarks,"1020 Marinaside Crescent Under Cambie Street Bridge, Vancouver, British Columbia V6Z 3A2 Canada",,,3.0,1,12:00 AM - 11:59 PM,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1d/92/45/c7/weppler-and-mahovsky.jpg?w=900&h=600&s=1
2,Stanley Industrial Alliance Stage - Arts Club Theatre Company,Points of Interest & Landmarks|Theatres|Theatre & Performances,"2750 Granville St, Vancouver, British Columbia V6H 3J3 Canada","The Stanley Industrial Alliance Stage, in the South Granville neighbourhood, opened to the public with Dean Regan's record-setting production of Swing in October 1998, and it is now considered the company's flagship venue. An intimate version of a Broadway or London classic theatre, this elegant stage has permitted the company to move into the exciting arena of producing larger musicals, 20th-century classics, and acclaimed productions from around the world. The Arts Club Theatre Company is the largest theatre company in Western Canada. Each year, over a quarter of a million people experience the best in professional theatre at its three venues: the Stanley Industrial Alliance Stage, Granville Island Stage, and Goldcorp Stage at the BMO Theatre Centre, as well as on tour throughout the province. Its popular productions range from musicals and contemporary comedies to new works and classics.",Duration: 2-3 hours,4.5,30,4:30 PM - 7:45 PM,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/b8/0f/8f/stanley-industrial-alliance.jpg?w=900&h=600&s=1
2,Aerodynamics Forms in Space,Points of Interest & Landmarks,"1929 W Georgia St, Vancouver, BC V6G 2W9, Canada, Vancouver, British Columbia V6G 2W9 Canada",,Duration: < 1 hour,4.0,1,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/5a/62/09/the-sculpture.jpg?w=900&h=600&s=1
2,David Oppenheimer Statue,Points of Interest & Landmarks|Monuments & Statues,Visit website,,Duration: < 1 hour,3.0,1,12:00 AM - 11:59 PM,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/71/78/0d/david-oppenheimer-statue.jpg?w=900&h=600&s=1
2,Stanley Park,Parks,"Stanley Park Causeway, Vancouver, British Columbia V6G 1Z4 Canada","North America's third-largest park draws eight million visitors per year, many of whom may skate or walk past you on the Seawall, a scenic, 5.5-mile path running along the water on the park's perimeter. It's just one of many trails among the park's 1,000 acres, which also house an aquarium, nature center and other recreational facilities.",Duration: 2-3 hours,4.5,"29,243",,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/a6/09/9f/beautiful-view-of-stanley.jpg?w=900&h=600&s=1
2,Granville Island,Neighbourhoods|Points of Interest & Landmarks|Islands,Neighbourhood: Granville Island,"This large sandbar and former industrial site is now a posh, artsy neighborhood filled with quaint shops, eateries, breweries, and year-round arts and cultural festivals. Located in False Creek, it's famous for the Granville Island Public Market where you can get fresh produce, gourmet food, and artisanal handicrafts. Visit during summer when the island is exceptionally bustling with outdoor entertainment acts, or during the holidays for twinkling festive lights. You can get to Granville Island by car by crossing the Granville Bridge. Otherwise, you can also take a scenic ferry ride, or a walking or bike tour of the waterfront. – Tripadvisor",Duration: 1-2 hours,4.5,"19,989",,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/88/fc/c6/photo0jpg.jpg?w=900&h=600&s=1
2,Vancouver Aquarium,Aquariums,"845 Avison Way, Stanley Park, Vancouver, British Columbia V6G 3E2 Canada","Discover over 65,000 amazing animals like rescued sea otters, sea lions, and other extraordinary aquatic species in the heart of Vancouver’s iconic Stanley Park. Immerse yourself in the breathtaking natural beauty of Canada’s largest aquarium, featuring 120 world-class exhibits, thrilling 4D Theatre experiences, interactive displays, daily educational animal programs, 60+ years of marine mammal rescue stories, and so much more. From the enchanting waters of local Canadian habitats to the exotic wonders of the Amazon rainforest, learn about the incredible diversity of the animal kingdom around the world!",Duration: 1-2 hours,4.5,"8,610",10:00 AM - 5:00 PM,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/77/e3/1b/steller-sea-lion-pup.jpg?w=900&h=600&s=1
2,VanDusen Botanical Garden,Gardens,"5251 Oak St, Vancouver, British Columbia V6M 4H1 Canada","VanDusen Botanical Garden is a 55-acre oasis in the heart of Vancouver with over 7,500 plant species and varieties from around the world! Spot and photograph local wildlife, find your way through an Elizabethan hedge maze, unwind in a serene setting, dine on the patios of the Garden Café or Shaughnessy Restaurant, and browse the garden-themed gift shop. VanDusen has something for everyone to enjoy! The Garden's multi-award winning LEED Platinum Visitor Centre was named Most Sustainable Building of the Year in 2014. Shaped like an orchid when viewed from above, its organic lines echo the way nature and conservation have been considered at every turn.",Duration: 2-3 hours,4.5,"2,137",10:00 AM - 2:00 PM,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/27/14/9f/7b/explore-the-hedge-maze.jpg?w=900&h=600&s=1
2,Vancouver Seawall,Geologic Formations,"Stanley Park, Vancouver, British Columbia V6G 3E2 Canada",,,5.0,"5,111",,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/bd/85/0f/seawall-in-vancouver.jpg?w=900&h=600&s=1
2,Queen Elizabeth Park,Parks|Gardens,"4600 Cambie St, Vancouver, British Columbia V5Y 2M4 Canada","Situated on Little Mountain - the highest point in Vancouver proper - this former rock quarry has been converted into a beautiful city park with flower gardens, public art, grassy knolls, and panoramic views over the city.",Duration: 1-2 hours,4.5,"2,381",,https://dynamic-media-cdn.tripadvisor.com/media/photo-s/01/58/4b/07/caption.jpg?w=900&h=600&s=1
2,English Bay,Bodies of Water,"1795 Beach Ave, Vancouver, British Columbia V6G 1Y9 Canada","Beautiful vibrant beach that comes alive when it's sunny and warm out. Various activities such as scuba diving, kayaking and others.",Duration: < 1 hour,4.5,"2,818",,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/97/46/8f/4508-sky-city-metropolitan.jpg?w=900&h=600&s=1
